Date,speed_rpm,speed_Hz,Current,Voltage,temp_mot,temp_amb,1x[Vibration],2x[Vibration],3x[Vibration],4x[Vibration],5x[Vibration],6x[Vibration],7x[Vibration],8x[Vibration],9x[Vibration],10x[Vibration],1x[Current],2x[Current],3x[Current],4x[Current],5x[Current],6x[Current],7x[Current],8x[Current],9x[Current],10x[Current],1x[Voltage],2x[Voltage],3x[Voltage],4x[Voltage],5x[Voltage],6x[Voltage],7x[Voltage],8x[Voltage],9x[Voltage],10x[Voltage],0-4k_Hz[Vibration],4k-8k_Hz[Vibration],8k-16kHz[Vibration],16k-26kHz[Vibration],0-4k_Hz[Current],4k-8k_Hz[Current],8k-16kHz[Current],16k-26kHz[Current],0-4k_Hz[Voltage],4k-8k_Hz[Voltage],8k-16kHz[Voltage],16k-26kHz[Voltage],Anomaly_Count,Anomaly,Anomaly_Details,target,temp_delta,power,temp_current_ratio,current_voltage_ratio,vib_sum,vib_mean,vib_std,vib_instability,vib_2x_1x_ratio,vib_3x_1x_ratio,vib_4x_1x_ratio,dominant_harmonic,freq_low,freq_high,freq_ratio,delta_Current,delta_Voltage,delta_temp_mot,delta_vib_sum,delta_power
2020-12-02 17:25:47.452,7854.915649,130.915261,1.405646,2.97577,26.597905,21.760152,0.112803,0.066477,0.099746,0.089176,0.537782,0.440912,0.598743,0.472159,0.599719,0.107163,0.038665,0.036455,0.030604,0.029978,0.024369,0.431209,0.0258,0.026752,0.055921,0.025833,0.008485,0.008173,0.00771,0.008778,0.007148,0.006633,0.006921,0.00761,0.008478,0.007301,12.165308,12.12321,38.155448,20.83818,5.1117,3.803151,6.119,6.442138,2.031723,2.003776,3.949137,4.69492,0,Normal,,0,4.837752999999999,4.182879197419999,18.922193069947912,0.4723637915564711,3.12468,0.312468,0.2344899385943883,0.7504446490341036,0.5893194329938033,0.884249532370593,0.7905463507176228,9,12.165308,58.993628,4.849332873446361,-0.29917300000000013,0.021167999999999854,0.06435899999999961,0.4859420000000001,-0.8541824296180005
2020-12-02 17:25:51.815,7896.886823,131.61478,1.278338,2.999781,26.79254,21.752733,0.102536,0.065109,0.113428,0.093354,0.63872,0.450444,0.713539,0.469663,0.654698,0.052315,0.02109,0.015184,0.018168,0.014738,0.011985,0.457228,0.016088,0.023525,0.069181,0.028096,0.00506,0.003936,0.005472,0.005368,0.00432,0.004924,0.033431,0.005326,0.004548,0.005608,12.325953,13.3204,44.030561,24.48143,4.271949,3.239908,4.929249,4.798681,1.810513,1.749358,3.449973,4.11022,0,Normal,,0,5.039807,3.834734043978,20.958885678122687,0.4261437751622535,3.3538060000000005,0.33538060000000003,0.2755767344575131,0.8216835871171828,0.6349867363657642,1.1062261059530312,0.9104509635640166,7,12.325953,68.511991,5.5583524454457995,-0.12730799999999998,0.024011000000000227,0.19463499999999812,0.22912600000000038,-0.34814515344199926
2020-12-02 17:25:56.211,7930.025716,132.167095,1.580694,2.965028,26.93895,21.761209,0.088758,0.063932,0.118545,0.089705,0.573533,0.375628,0.51116,0.240448,0.302562,0.027494,0.023926,0.01812,0.018467,0.023711,0.016271,0.364709,0.014309,0.016576,0.033141,0.020757,0.007412,0.007142,0.007701,0.006883,0.030336,0.007931,0.007183,0.008413,0.006477,0.02068,8.40364,7.519637,25.156199,12.891634,3.939754,3.025984,5.309487,5.783561,2.027215,1.997502,3.969998,4.742503,0,Normal,,0,5.1777409999999975,4.6868019694320004,17.042482605741526,0.5331126721231637,2.3917649999999995,0.23917649999999996,0.19534788693578892,0.8167520092307938,0.7202956353230131,1.335597917934158,1.0106694607809998,5,8.40364,38.047833,4.527541993707489,0.30235600000000007,-0.03475299999999981,0.14640999999999948,-0.962041000000001,0.8520679254540005
2020-12-02 17:26:00.612,7875.525783,131.258763,1.306983,2.980509,27.024279,21.72349,0.150243,0.082949,0.130881,0.086392,0.593262,0.514459,0.683786,0.425539,0.513825,0.127066,0.031805,0.023342,0.025679,0.034148,0.023802,0.474427,0.019499,0.021507,0.060506,0.030673,0.005858,0.004743,0.005932,0.006519,0.005521,0.004942,0.00533,0.004223,0.005852,0.005279,12.634129,12.406847,44.616427,24.433847,4.930631,3.657968,5.746147,6.041708,1.927454,1.856205,3.688696,4.400108,0,Normal,,0,5.300788999999998,3.895474594347,20.676840479179912,0.4385099994665341,3.308402,0.33084020000000003,0.23686166303411973,0.715939789161413,0.5520989330617733,0.8711287713903477,0.5750151421364057,7,12.634129,69.050274,5.465376679310461,-0.27371100000000004,0.015480999999999856,0.08532900000000154,0.9166370000000006,-0.7913273750850003
2020-12-02 17:26:05.012,7927.479877,132.124665,1.590242,2.963764,27.106556,21.709322,0.088512,0.054765,0.127192,0.076728,0.532807,0.384995,0.58884,0.310083,0.426282,0.149426,0.016678,0.017668,0.027153,0.022808,0.013851,0.398443,0.013803,0.024185,0.061262,0.030206,0.008596,0.008197,0.007771,0.008313,0.00771,0.008589,0.008534,0.008585,0.008127,0.008381,11.217778,10.709099,42.028506,19.746301,4.251479,3.307315,5.140881,5.174223,1.85854,1.809271,3.569129,4.255952,0,Normal,,0,5.397234000000001,4.713101990887999,17.045554072902114,0.5365616155672314,2.73963,0.273963,0.20038137285630564,0.7314176471140469,0.6187296637744035,1.437002892263196,0.8668655097613884,7,11.217778,61.774806999999996,5.506866600497888,0.2832589999999999,-0.016745000000000232,0.08227700000000127,-0.568772,0.817627396540999
2020-12-02 17:26:09.411,7913.646464,131.894108,1.612521,2.961552,27.302729,21.73384,0.126734,0.085829,0.159787,0.075739,0.443348,0.372118,0.520519,0.247077,0.384729,0.180463,0.032963,0.025166,0.023481,0.023514,0.017176,0.38459,0.012412,0.021165,0.051049,0.026631,0.006396,0.0053,0.004967,0.004909,0.005536,0.029955,0.004726,0.004896,0.006136,0.005199,10.107675,9.447808,35.814265,17.144104,4.164845,3.22115,5.229167,5.418608,1.795071,1.766457,3.47849,4.140358,0,Normal,,0,5.568888999999999,4.775564792592,16.93170445532182,0.5444851213147701,2.596343,0.2596343,0.15923299987757283,0.6132972410716644,0.677237363296353,1.2608060978111635,0.5976217905218805,7,10.107675,52.958369,5.239421429755112,0.02227900000000016,-0.0022119999999996587,0.19617299999999815,-0.14328699999999994,0.06246280170400098
2020-12-02 17:26:13.811,7968.065,132.801083,1.622069,2.961552,27.476094,21.701467,0.073827,0.053129,0.141844,0.078684,0.484694,0.259317,0.510297,0.220006,0.32708,0.165517,0.017453,0.014319,0.025506,0.019081,0.013618,0.35309,0.015112,0.019682,0.053018,0.024201,0.006499,0.005566,0.007247,0.006031,0.006413,0.028426,0.005226,0.005424,0.008825,0.006583,9.316262,8.071046,31.636082,20.046246,3.843599,3.019317,5.063027,5.520567,2.005157,1.976361,3.949913,4.762703,0,Normal,,0,5.774626999999999,4.803841691088,16.93891813480191,0.5477091065765517,2.3143949999999998,0.23143949999999996,0.16475505024075388,0.7118709219504618,0.7196418654421824,1.9213025045037722,1.0657889390060546,7,9.316262,51.682328,5.547539131037748,0.00954799999999989,0.0,0.17336500000000044,-0.2819480000000003,0.028276898496000236
2020-12-02 17:26:18.216,7900.326766,131.672113,1.580694,2.962184,27.679434,21.705165,0.162781,0.050908,0.174748,0.076484,0.431453,0.295347,0.438429,0.2683,0.263815,0.206229,0.026398,0.023776,0.038494,0.028567,0.021522,0.375756,0.0162,0.023407,0.056288,0.03099,0.003373,0.004683,0.003532,0.004094,0.002556,0.002888,0.002414,0.002396,0.002809,0.003125,9.88557,9.151497,35.79871,23.544743,4.279095,3.289049,5.40192,5.726479,1.938958,1.894411,3.738853,4.476167,0,Normal,,0,5.974269,4.6823064756960004,17.510937600825965,0.5336245148849632,2.368494,0.23684940000000002,0.13090061357398003,0.5526744571613017,0.3127392017495899,1.073515950878788,0.46985827584300377,7,9.88557,59.343453,6.003038064572908,-0.04137499999999994,0.0006319999999999659,0.20334000000000074,0.05409900000000034,-0.12153521539199996
2020-12-02 17:26:22.616,7919.70479,131.99508,1.38655,2.973558,27.8933,21.706914,0.159968,0.067748,0.163861,0.093085,0.439421,0.275217,0.5644,0.263816,0.323392,0.223885,0.017136,0.01393,0.027537,0.021954,0.010504,0.394432,0.016542,0.019692,0.06259,0.02937,0.003924,0.003459,0.003428,0.0032,0.002145,0.00209,0.002559,0.003369,0.002579,0.00333,10.802939,9.871346,40.478808,32.684141,4.213981,3.255453,5.267505,5.441646,1.979618,1.939116,3.859554,4.572995,0,Normal,,0,6.186385999999999,4.1229868449,20.117053117449785,0.4662932419680396,2.574793,0.2574793,0.154354293344205,0.5994823403054342,0.4235097019403881,1.0243361172234446,0.5818976295259052,7,10.802939,73.162949,6.772504130588907,-0.1941440000000001,0.011373999999999995,0.21386599999999945,0.206299,-0.5593196307960007
2020-12-02 17:26:27.015,7877.662942,131.294382,1.128752,2.99283,28.102843,21.674419,0.159273,0.084497,0.181514,0.096696,0.558624,0.294888,0.665889,0.317477,0.274415,0.27162,0.047849,0.042989,0.057171,0.050179,0.024088,0.458232,0.037718,0.018065,0.079836,0.051021,0.007199,0.007909,0.007544,0.009237,0.005983,0.037654,0.00794,0.006894,0.008888,0.0086,13.289559,12.608988,52.480042,32.783936,5.350131,3.957961,6.100785,6.535419,2.105543,2.047779,4.018068,4.809521,0,Normal,,0,6.428424,3.37816284816,24.897269727982763,0.3771520600902824,2.9048930000000004,0.29048930000000006,0.18952140729277345,0.6524213018957098,0.5305167856447734,1.1396407426242992,0.6071085494716619,7,13.289559,85.263978,6.415862106485249,-0.25779799999999997,0.019271999999999956,0.20954300000000003,0.3301000000000003,-0.7448239967399997
2020-12-02 17:26:31.552,7897.521143,131.625352,1.879867,2.944492,28.359458,21.686719,0.10748,0.067523,0.192002,0.083132,0.405076,0.1905,0.475279,0.232859,0.110168,0.247674,0.061195,0.054618,0.063898,0.060929,0.038258,0.33995,0.038466,0.019166,0.072094,0.046694,0.008822,0.007391,0.010495,0.008074,0.007792,0.02959,0.007753,0.005726,0.011392,0.006721,10.161116,9.576994,38.663555,22.281251,5.029639,3.795902,6.423194,7.020114,1.944306,1.832205,3.67048,4.397709,0,Normal,,0,6.672739,5.535253342563999,15.085885331249498,0.6384350848974968,2.1116930000000003,0.21116930000000003,0.1365983271127839,0.6468664105662324,0.628237811685895,1.7863974692966134,0.7734648306661703,7,10.161116,60.944806,5.9978457090736885,0.751115,-0.048338000000000214,0.25661500000000004,-0.7932000000000001,2.1570904944039992
2020-12-02 17:26:36.034,7875.482654,131.258044,1.361088,2.979245,28.588609,21.701014,0.141557,0.078002,0.145991,0.060724,0.39063,0.191829,0.402644,0.196897,0.034581,0.228181,0.059344,0.053899,0.058133,0.046991,0.02965,0.351535,0.03715,0.016598,0.061261,0.040495,0.009068,0.007015,0.009216,0.007207,0.008101,0.03018,0.007737,0.005701,0.010479,0.007509,9.43841,8.830836,34.354207,23.896031,5.514318,4.208683,7.332035,8.174437,2.185655,2.150988,4.225881,5.109437,0,Normal,,0,6.887595000000001,4.0550146185600005,21.004232643297126,0.45685668684515707,1.8710360000000001,0.1871036,0.126749576807709,0.6774299201496338,0.5510289141476579,1.0313230712716435,0.42897207485323935,7,9.43841,58.250238,6.171615558128965,-0.5187789999999999,0.034753000000000256,0.22915100000000166,-0.24065700000000012,-1.480238724003999
2020-12-02 17:26:40.412,7889.643463,131.494058,1.555232,2.9625,28.784141,21.701854,0.169777,0.073437,0.192817,0.094733,0.409531,0.240334,0.497077,0.206883,0.158235,0.317963,0.04544,0.047425,0.040082,0.040457,0.023462,0.434026,0.035385,0.02508,0.07437,0.029315,0.010156,0.008091,0.0078,0.008101,0.008243,0.034776,0.009774,0.00768,0.010169,0.008058,10.681764,10.392341,42.422184,24.950662,5.450357,4.058982,6.651688,7.405579,2.24456,2.189864,4.308524,5.178735,0,Normal,,0,7.082287000000001,4.6073748,18.507940294438388,0.5249728270042194,2.360787,0.23607870000000003,0.13521152534212624,0.5727391981662311,0.4325497564452193,1.1357074279790547,0.5579848860564152,7,10.681764,67.37284600000001,6.3072771501036735,0.19414399999999987,-0.016745000000000232,0.19553200000000004,0.48975100000000005,0.5523601814399992
2020-12-02 17:26:44.847,7906.91808,131.781968,1.383367,2.971346,28.986938,21.696732,0.081955,0.049571,0.153346,0.062204,0.3622,0.218048,0.356639,0.15849,0.181283,0.250484,0.021938,0.020453,0.028848,0.02593,0.015422,0.356355,0.019206,0.019109,0.05606,0.026274,0.008296,0.008178,0.008267,0.008123,0.007936,0.009362,0.008839,0.006799,0.008289,0.007505,8.847792,8.43622,33.77894,20.502168,4.311347,3.360215,5.71801,6.161546,1.965176,1.932182,3.834789,4.571981,0,Normal,,0,7.290205999999998,4.110462001982,20.95390304958843,0.4655691393731999,1.87422,0.187422,0.11152387169869359,0.5950415196652131,0.6048563235922152,1.871099993899091,0.7590018912818011,5,8.847792,54.281108,6.134989158877153,-0.17186499999999993,0.008846000000000132,0.20279699999999679,-0.4865670000000002,-0.49691279801799926
2020-12-02 17:26:49.211,7881.838808,131.36398,1.418377,2.974822,29.203753,21.703168,0.135204,0.079481,0.227775,0.069267,0.410167,0.278483,0.369826,0.193905,0.307884,0.263246,0.028892,0.031397,0.034382,0.027769,0.026098,0.441024,0.017224,0.015801,0.067606,0.028225,0.00537,0.004881,0.004126,0.004632,0.005965,0.005145,0.005391,0.005143,0.005463,0.004851,10.996297,11.124036,48.465647,23.819841,5.073796,3.850758,6.232092,6.741431,2.173952,2.071674,4.147223,5.027178,0,Normal,,0,7.500584999999997,4.219419103894,20.58955623222881,0.4767939056521701,2.335238,0.2335238,0.1155634744668247,0.4948680796853456,0.5878598266323481,1.6846764888612764,0.5123147244164373,5,10.996297,72.285488,6.57362091984238,0.035009999999999986,0.0034760000000000346,0.21681500000000042,0.46101799999999993,0.10895710191199992
2020-12-02 17:26:53.612,7957.951196,132.63252,1.628434,2.959025,29.396906,21.707998,0.115617,0.087139,0.221221,0.052031,0.176807,0.159515,0.204179,0.183927,0.258218,0.104297,0.0253,0.030499,0.028344,0.023761,0.015057,0.268799,0.017087,0.011919,0.039786,0.016496,0.004469,0.004219,0.005239,0.004866,0.004405,0.003295,0.004052,0.004289,0.004171,0.003898,7.623323,6.624065,25.348512,13.863493,3.930141,3.158158,5.590103,6.202687,2.119769,2.062647,4.110958,4.946056,0,Normal,,0,7.688908000000001,4.81857691685,18.05225511135238,0.5503278951681719,1.562951,0.1562951,0.06506682423896563,0.4163075121290791,0.7536867415691464,1.9133950889575062,0.4500289749777282,9,7.623323,39.212005,5.1436893071433545,0.21005699999999994,-0.01579700000000006,0.19315300000000235,-0.772287,0.5991578129559993
2020-12-02 17:26:58.013,7967.046504,132.784108,1.408829,2.972926,29.602438,21.715345,0.163685,0.075771,0.21598,0.068814,0.333092,0.255852,0.17262,0.233749,0.413724,0.171537,0.01957,0.02205,0.035685,0.024825,0.015245,0.427613,0.020786,0.01236,0.060796,0.020943,0.008548,0.008191,0.007762,0.007607,0.006309,0.006105,0.007098,0.00975,0.006554,0.007026,10.600769,9.216897,39.902977,21.01907,4.771163,3.601509,6.034868,6.428765,2.064122,1.997254,3.970553,4.725407,0,Normal,,0,7.887093,4.188344363654001,21.01208734346042,0.47388633285860465,2.104824,0.2104824,0.10662896202272834,0.506593244958858,0.46290741362983784,1.3194855973363473,0.42040504627791186,9,10.600769,60.922047,5.746945999860953,-0.21960499999999983,0.013901000000000163,0.20553199999999805,0.5418729999999998,-0.6302325531959987
2020-12-02 17:27:02.417,7829.8585,130.497642,1.364271,2.973242,29.678029,21.683537,0.172874,0.049488,0.198528,0.047904,0.304622,0.234744,0.168927,0.222783,0.397015,0.167204,0.055177,0.045623,0.046423,0.030887,0.024384,0.374687,0.039195,0.025378,0.072565,0.0221,0.008233,0.009473,0.007882,0.00782,0.006982,0.032846,0.007576,0.007915,0.010186,0.007472,11.519551,10.352231,42.401229,21.726762,5.516371,4.115,6.924883,7.638146,2.272874,2.225508,4.42661,5.287559,0,Normal,,0,7.9944919999999975,4.056307836582,21.7537637316926,0.4588496328250442,1.964089,0.1964089,0.10536923159743235,0.5364789049652656,0.28626629799738534,1.1483970984647778,0.2771035551904856,9,11.519551,64.12799100000001,5.56688285854197,-0.0445580000000001,0.0003159999999997609,0.0755909999999993,-0.14073499999999983,-0.13203652707200142
2020-12-02 17:27:06.816,7865.331823,131.088864,1.88305,2.975454,29.811679,21.706506,0.178485,0.097908,0.247618,0.0654,0.356405,0.346509,0.29915,0.327674,0.480631,0.079407,0.077345,0.055211,0.045582,0.031604,0.024683,0.404715,0.045267,0.027068,0.067455,0.014811,0.009041,0.008268,0.007683,0.008392,0.005948,0.044223,0.007694,0.007755,0.008992,0.006935,15.548714,13.886605,57.604723,26.205797,6.986128,4.745899,7.868039,8.617911,2.290717,2.202131,4.360263,5.220845,0,Normal,,0,8.105173,5.6029286546999995,15.831591832399566,0.6328614053519227,2.4791869999999996,0.24791869999999996,0.1389098433469629,0.5603040163850607,0.5485502983443986,1.387332268818108,0.3664173459954618,9,15.548714,83.81052,5.390189825345041,0.5187789999999999,0.0022120000000001028,0.13365000000000293,0.5150979999999996,1.546620818118
2020-12-02 17:27:11.218,7907.491647,131.791527,1.402463,2.91669,29.905436,21.69929,0.092131,0.047469,0.169592,0.03722,0.222279,0.221599,0.255805,0.187966,0.373914,0.091335,0.054269,0.049836,0.051145,0.031268,0.023067,0.366702,0.030227,0.022454,0.068892,0.020995,0.007437,0.007754,0.006739,0.006879,0.006179,0.028567,0.00702,0.006143,0.007657,0.006748,10.45366,9.729074,40.097021,27.008427,4.629434,3.386508,5.657958,6.015729,1.921334,1.879732,3.72573,4.417331,0,Normal,,0,8.206146,4.09054980747,21.323511565010985,0.4808406104179738,1.69931,0.169931,0.10517604386086322,0.6189338252635671,0.5152337432568842,1.8407702076391224,0.40398997080244436,9,10.45366,67.105448,6.419325671582967,-0.4805869999999999,-0.05876400000000004,0.09375700000000009,-0.7798769999999995,-1.512378847229999
