Date,speed_rpm,speed_Hz,Current,Voltage,temp_mot,temp_amb,1x[Vibration],2x[Vibration],3x[Vibration],4x[Vibration],5x[Vibration],6x[Vibration],7x[Vibration],8x[Vibration],9x[Vibration],10x[Vibration],1x[Current],2x[Current],3x[Current],4x[Current],5x[Current],6x[Current],7x[Current],8x[Current],9x[Current],10x[Current],1x[Voltage],2x[Voltage],3x[Voltage],4x[Voltage],5x[Voltage],6x[Voltage],7x[Voltage],8x[Voltage],9x[Voltage],10x[Voltage],0-4k_Hz[Vibration],4k-8k_Hz[Vibration],8k-16kHz[Vibration],16k-26kHz[Vibration],0-4k_Hz[Current],4k-8k_Hz[Current],8k-16kHz[Current],16k-26kHz[Current],0-4k_Hz[Voltage],4k-8k_Hz[Voltage],8k-16kHz[Voltage],16k-26kHz[Voltage],Anomaly_Count,Anomaly,Anomaly_Details,target,temp_delta,power,temp_current_ratio,current_voltage_ratio,vib_sum,vib_mean,vib_std,vib_instability,vib_2x_1x_ratio,vib_3x_1x_ratio,vib_4x_1x_ratio,dominant_harmonic,freq_low,freq_high,freq_ratio,delta_Current,delta_Voltage,delta_temp_mot,delta_vib_sum,delta_power,Current_window_mean,Current_window_std,Current_window_min,Current_window_max,Current_window_delta,Voltage_window_mean,Voltage_window_std,Voltage_window_min,Voltage_window_max,Voltage_window_delta,temp_mot_window_mean,temp_mot_window_std,temp_mot_window_min,temp_mot_window_max,temp_mot_window_delta,vib_sum_window_mean,vib_sum_window_std,vib_sum_window_min,vib_sum_window_max,vib_sum_window_delta,power_window_mean,power_window_std,power_window_min,power_window_max,power_window_delta,freq_low_window_mean,freq_low_window_std,freq_low_window_min,freq_low_window_max,freq_low_window_delta,freq_high_window_mean,freq_high_window_std,freq_high_window_min,freq_high_window_max,freq_high_window_delta,freq_ratio_window_mean,freq_ratio_window_std,freq_ratio_window_min,freq_ratio_window_max,freq_ratio_window_delta
2020-12-02 17:30:38.018,7842.192803,130.703213,1.816213,2.947019,35.251869,21.796626,0.160279,0.095462,0.242896,0.033374,0.26472,0.212036,0.04198,0.397559,0.221261,0.334698,0.016366,0.024181,0.016496,0.013243,0.012374,0.383919,0.017773,0.012247,0.046854,0.01308,0.007587,0.007412,0.006103,0.006254,0.00791,0.032488,0.008261,0.007203,0.007679,0.005769,11.156149,8.408701,41.371514,21.854375,4.613505,3.613393,6.227457,6.993626,2.33251,2.304668,4.582763,5.538791,0,Normal,,0,13.455243,5.3524142190470005,19.409545576427433,0.6162881881657363,2.004265,0.2004265,0.11973926621181727,0.5974223279447441,0.59559892437562,1.5154574211219187,0.20822440868735143,8,11.156149,63.225888999999995,5.667357884875865,-0.04137499999999994,0.005370000000000097,0.11888400000000132,-0.15883100000000017,-0.1119576635649997,1.6481670000000002,0.2560969574916891,1.217867,1.857588,0.18459599999999998,2.9566238,0.01754292223946978,2.941649,2.986511,-0.008846999999999827,35.067187000000004,0.1367555605688742,34.89036,35.251869,0.3615089999999981,2.5230056000000003,0.473321574557191,2.004265,3.207847,-0.6853509999999998,4.8694270415436005,0.7328403054348314,3.6371731920370003,5.464371882612,0.5295730037250008,12.3263142,1.5220971411853803,11.156149,14.873726,-1.165121000000001,70.2175174,10.992962644601851,59.54502600000001,87.690483,-4.323768000000001,5.682021192015657,0.2847117127563646,5.337020532170941,6.0277025172791205,0.18499632636769192
2020-12-02 17:30:42.418,7887.780742,131.463012,1.383367,2.968187,35.306768,21.797463,0.226861,0.086635,0.244363,0.052769,0.17399,0.273504,0.274213,0.382958,0.456923,0.543414,0.049917,0.055101,0.041499,0.040162,0.033216,0.456946,0.030891,0.022573,0.06196,0.029679,0.009683,0.009104,0.00988,0.008899,0.009073,0.008658,0.007886,0.008957,0.007778,0.009676,13.383156,9.854593,45.464115,29.474734,5.522348,3.877372,6.654185,7.395251,2.220724,2.157635,4.302762,5.132884,0,Normal,,0,13.509304999999998,4.106091945629,25.52234367308169,0.466064638110739,2.71563,0.271563,0.15456343917268692,0.5691623644336191,0.3818858243594095,1.077148562335527,0.2326049871948021,10,13.383156,74.938849,5.599490060490964,-0.43284600000000006,0.021167999999999854,0.05489899999999892,0.7113649999999998,-1.2463222734180004,1.598517,0.28278177608626043,1.217867,1.857588,-0.3341829999999999,2.9590880000000004,0.018260534000956206,2.941649,2.986511,0.016112999999999822,35.150468599999996,0.12870555206091994,34.995782,35.306768,0.31098599999999976,2.5282084,0.47574758018648766,2.004265,3.207847,-0.4922170000000001,4.726077187605001,0.8102444043941894,3.6371731920370003,5.464371882612,-0.9642427530709998,12.5386914,1.59361912009216,11.156149,14.873726,-1.49057,71.6953558,11.041222442546216,59.54502600000001,87.690483,-12.751633999999996,5.7054468924122155,0.26853614223494543,5.337020532170941,6.0277025172791205,-0.2961734067532227
2020-12-02 17:30:46.817,7907.587255,131.793121,1.571146,2.963132,35.33115,21.803279,0.218276,0.088868,0.096701,0.046211,0.061914,0.151386,0.398368,0.228197,0.228774,0.452972,0.020853,0.021029,0.018056,0.013961,0.010888,0.199648,0.017248,0.01043,0.034199,0.011479,0.004757,0.002975,0.0034,0.003439,0.002938,0.004335,0.003516,0.002875,0.003342,0.002174,8.918119,6.096618,23.838085,16.311977,3.721164,3.082258,5.595595,6.409058,2.277582,2.246152,4.518875,5.460679,0,Normal,,0,13.527871000000001,4.655512989271999,22.48750275276773,0.5302315252914821,1.9716669999999998,0.19716669999999997,0.13877422596037062,0.7038421090395621,0.4071359196613462,0.44302167897524236,0.2117090289358427,10,8.918119,40.150062,4.502077399953959,0.18777899999999992,-0.005055000000000032,0.02438200000000279,-0.7439630000000002,0.5494210436429992,1.5692362,0.2748434199024963,1.217867,1.857588,0.3532789999999999,2.9612996,0.01786400203761951,2.941649,2.986511,-0.02337900000000026,35.217542200000004,0.11454689162829876,35.064939,35.33115,0.2662109999999984,2.2809724000000005,0.3344938508542402,1.9716669999999998,2.71563,-0.5785370000000001,4.6431128457194,0.7870887245772994,3.6371731920370003,5.464371882612,1.018339797234999,11.34757,1.6371312235468454,8.918119,13.383156,-3.2053279999999997,62.187271599999995,13.91831089891868,40.150062,74.938849,-32.92647,5.426729678954169,0.5727010571395555,4.502077399953959,6.0277025172791205,-1.5256251173251618
2020-12-02 17:30:51.221,7907.491647,131.791527,1.778021,2.947335,35.402677,21.782876,0.1732,0.102424,0.212481,0.031714,0.055016,0.267946,0.523974,0.220322,0.30708,0.457593,0.025324,0.024757,0.029176,0.021655,0.011962,0.32087,0.012306,0.009077,0.047567,0.010507,0.007209,0.00638,0.006366,0.005989,0.006279,0.024973,0.006274,0.005354,0.007391,0.005511,10.275401,8.044059,30.529115,22.447267,4.066292,3.06818,5.284728,5.917121,2.068223,2.022153,4.04513,4.852436,0,Normal,,0,13.619800999999995,5.240423524035,19.91128170027238,0.603263965582467,2.35175,0.235175,0.1616484176174398,0.6873537477088968,0.5913625866050809,1.226795612009238,0.18310623556581987,7,10.275401,52.976382,5.155651054396807,0.20687500000000014,-0.01579700000000006,0.07152699999999612,0.38008300000000017,0.5849105347630008,1.681267,0.19970722264980814,1.383367,1.857588,-0.07956699999999994,2.9534644,0.011499280881867564,2.941649,2.968187,0.005685999999999858,35.285089799999994,0.10081880742056115,35.132985,35.402677,0.26969199999999915,2.2412815999999998,0.3050375227890804,1.9716669999999998,2.71563,0.18865399999999966,4.963762912119,0.5720178702618741,4.106091945629,5.464371882612,-0.22394835857700013,10.9779608,1.6267529786553903,8.918119,13.383156,-0.8815779999999993,58.1672416,12.848529120834353,40.150062,74.938849,-6.568644000000006,5.252319386377707,0.46694928014174825,4.502077399953959,5.667357884875865,-0.18136947777413415
2020-12-02 17:30:55.620,7930.168705,132.169478,1.666627,2.955866,35.525509,21.831013,0.161665,0.09149,0.193165,0.036989,0.104772,0.235791,0.357075,0.097483,0.265942,0.609389,0.023035,0.021132,0.024002,0.019265,0.011232,0.258484,0.010391,0.013667,0.045055,0.014244,0.008922,0.00938,0.00875,0.008956,0.006904,0.00778,0.009483,0.008029,0.008284,0.008002,9.428177,7.299633,29.667544,19.375786,3.701484,2.843387,4.992927,5.54001,1.897345,1.888214,3.76034,4.541477,0,Normal,,0,13.694496000000001,4.9263260839820004,21.31581271634265,0.5638371292879989,2.1537610000000003,0.21537610000000001,0.1683179565329657,0.7815071242025725,0.5659233600346395,1.1948473695605109,0.22880029691027742,10,9.428177,49.04333,5.201782910948745,-0.11139399999999999,0.008531000000000066,0.1228320000000025,-0.19798899999999975,-0.31409744005299967,1.6430748000000002,0.17418661901018687,1.383367,1.816213,-0.149586,2.9563078,0.009416385065410256,2.947019,2.968187,0.008846999999999827,35.3635946,0.10548486994494459,35.251869,35.525509,0.2736400000000003,2.2394146000000004,0.30566362237318784,1.9716669999999998,2.71563,0.14949600000000007,4.856153752393,0.5004276406419658,4.106091945629,5.3524142190470005,-0.4260881350650001,10.632200399999999,1.7576498552063147,8.918119,13.383156,-1.7279719999999994,56.06690239999999,13.412952243374326,40.150062,74.938849,-14.182558999999998,5.225271862133267,0.46472796594107496,4.502077399953959,5.667357884875865,-0.46557497392712044
2020-12-02 17:31:00.026,7876.565777,131.276096,1.622069,2.957129,35.589255,21.815314,0.13519,0.074231,0.142007,0.033323,0.143666,0.354735,0.57708,0.131099,0.528431,0.708492,0.021226,0.023679,0.030757,0.026005,0.01451,0.376499,0.014624,0.014968,0.063134,0.017772,0.007211,0.005589,0.006109,0.006726,0.006178,0.029159,0.007131,0.007731,0.007099,0.006091,11.280921,10.975169,44.111577,30.850268,3.943175,3.13212,4.937531,5.015679,1.889275,1.847334,3.652648,4.340543,0,Normal,,0,13.773941,4.796667279901,21.940654189186773,0.5485283191906745,2.8282540000000003,0.2828254,0.2410731260183654,0.85237438369526,0.5490864708928176,1.0504253273171091,0.24649012500924622,10,11.280921,74.961845,6.645011076666524,-0.0445580000000001,0.0012630000000002362,0.06374600000000186,0.674493,-0.12965880408100006,1.6042459999999998,0.14516365054310237,1.383367,1.778021,0.23870199999999997,2.9583298,0.007883897747946778,2.947335,2.968187,-0.01105799999999979,35.4310718,0.12266048159737512,35.306768,35.589255,0.28248700000000326,2.4042124,0.3637876888918846,1.9716669999999998,2.8282540000000003,0.11262400000000028,4.745004364563799,0.4174938776933746,4.106091945629,5.240423524035,0.6905753342720002,10.6571548,1.7678047633330947,8.918119,13.383156,-2.1022350000000003,58.4140936,15.794384964313183,40.150062,74.961845,0.022995999999992023,5.4208025004914,0.7894533808918612,4.502077399953959,6.645011076666524,1.0455210161755604
2020-12-02 17:31:04.421,7903.997615,131.733294,1.513858,2.963764,35.634764,21.809251,0.2644,0.080378,0.173388,0.057108,0.242556,0.326791,0.662916,0.183602,0.755042,0.665203,0.020671,0.022195,0.022937,0.016775,0.011605,0.390194,0.012454,0.010052,0.073541,0.016161,0.003883,0.003542,0.00331,0.003617,0.003962,0.003776,0.002674,0.0031,0.0031,0.003181,13.411857,11.13164,39.761179,27.880313,3.977663,3.107373,4.996478,5.186519,1.911866,1.867628,3.682165,4.398984,0,Normal,,0,13.825512999999997,4.486717841511999,23.539039989219596,0.5107889831983923,3.411384,0.3411384,0.2576205579263166,0.7551790063103907,0.3040015128593041,0.6557791225416035,0.21599092284417548,9,13.411857,67.641492,5.043409872324168,-0.10821100000000006,0.0066349999999997245,0.04550899999999558,0.5831299999999997,-0.30994943838900113,1.6303442000000001,0.10033296995853346,1.513858,1.778021,-0.057288000000000006,2.9574451999999996,0.006653512733893381,2.947335,2.963764,0.0006319999999999659,35.496671,0.127186061958446,35.33115,35.634764,0.30361399999999605,2.5433632000000004,0.5809399527728303,1.9716669999999998,3.411384,1.4397170000000001,4.821129543740399,0.2858024606452536,4.486717841511999,5.240423524035,-0.16879514776000004,10.662895,1.7788810839862172,8.918119,13.411857,4.493737999999999,56.954622199999996,14.135747609952336,40.150062,74.961845,27.49143,5.30958646285804,0.797119420000606,4.502077399953959,6.645011076666524,0.5413324723702093
2020-12-02 17:31:08.821,7889.856742,131.497612,1.462934,2.969451,35.705853,21.813183,0.195221,0.109303,0.134845,0.06238,0.209219,0.310217,0.568012,0.245221,0.374067,0.521128,0.02355,0.024652,0.024064,0.020316,0.016853,0.371229,0.012526,0.017146,0.060363,0.021777,0.005151,0.004443,0.004173,0.004939,0.003861,0.003907,0.005169,0.026032,0.004995,0.00441,11.338648,9.029607,36.730407,25.792205,4.234955,3.112018,5.233925,5.585292,1.909134,1.828884,3.647399,4.428119,0,Normal,,0,13.892669999999999,4.344110829233999,24.40701562749926,0.49266143809074475,2.729613,0.2729613,0.1704023901130302,0.6242730750221009,0.5598936589813596,0.6907299931872083,0.31953529589542107,7,11.338648,62.522611999999995,5.514115263124845,-0.05092399999999997,0.005686999999999998,0.07108900000000062,-0.6817709999999999,-0.14260701227799988,1.6087018,0.12494658882378483,1.462934,1.778021,-0.3150870000000001,2.958709,0.00837989430124748,2.947335,2.969451,0.022116000000000025,35.5716116,0.11509193875678335,35.402677,35.705853,0.30317600000000056,2.6949524,0.4855205788720988,2.1537610000000003,3.411384,0.37786300000000006,4.7588491117328005,0.35617970740330435,4.344110829233999,5.240423524035,-0.8963126948010007,11.147000799999999,1.4914991068318437,9.428177,13.411857,1.0632469999999987,61.42913219999999,10.580412446663797,49.04333,74.961845,9.546229999999994,5.511994035492218,0.6569844928033806,5.043409872324168,6.645011076666524,0.3584642087280381
2020-12-02 17:31:13.223,7900.279392,131.671323,1.217867,2.992514,35.728277,21.848807,0.201002,0.110071,0.086103,0.058463,0.266812,0.269561,0.420118,0.199404,0.163353,0.514886,0.022399,0.028112,0.021373,0.016373,0.016342,0.361541,0.016745,0.013216,0.055094,0.015451,0.008788,0.008412,0.007643,0.006892,0.008326,0.007565,0.007558,0.008393,0.008683,0.00837,9.897196,8.307185,32.580376,22.135763,4.072042,3.073082,5.353119,5.820257,2.020479,1.959615,3.907014,4.694214,0,Normal,,0,13.879469999999998,3.644484047638,29.336764195105047,0.40697119545639554,2.289773,0.2289773,0.14565854274832857,0.63612656253842,0.5476114665525716,0.4283688719515229,0.2908578024099263,10,9.897196,54.716139,5.528448562602984,-0.24506699999999992,0.023063000000000056,0.022424000000000888,-0.43984000000000023,-0.6996267815959993,1.4966709999999999,0.1759083205067339,1.217867,1.666627,-0.44876000000000005,2.9677447999999997,0.01488348291563748,2.955866,2.992514,0.036648000000000014,35.636731600000005,0.08334670651437372,35.525509,35.728277,0.20276799999999895,2.682557,0.4971255271925774,2.1537610000000003,3.411384,0.13601199999999958,4.4396612164534,0.5019828071981005,3.644484047638,4.9263260839820004,-1.2818420363440004,11.0713598,1.554991669194625,9.428177,13.411857,0.4690189999999994,61.77708359999999,10.256588748725246,49.04333,74.961845,5.672809000000001,5.586553537133453,0.6268989810962344,5.043409872324168,6.645011076666524,0.3266656516542392
2020-12-02 17:31:17.617,7873.219001,131.220317,1.679357,2.956813,35.776357,21.813201,0.244764,0.060338,0.103934,0.067762,0.359693,0.170338,0.680087,0.143391,0.119079,0.532698,0.061581,0.043136,0.047604,0.034933,0.027583,0.295448,0.022503,0.015444,0.062703,0.023336,0.010001,0.007839,0.009062,0.007048,0.008343,0.026322,0.008209,0.006913,0.009475,0.007098,12.349548,9.469427,38.92858,23.556445,4.779386,3.675813,6.423293,7.130349,2.193615,2.104978,4.242612,5.047038,0,Normal,,0,13.963155999999998,4.965544609240999,21.303604296168114,0.5679618562283107,2.4820839999999995,0.24820839999999994,0.21142120124486624,0.8517890661430729,0.24651501037734308,0.4246294389697831,0.27684626824206177,7,12.349548,62.48502499999999,5.059701375305395,0.46148999999999996,-0.03570099999999998,0.04807999999999879,0.19231099999999968,1.3210605616029993,1.4992169999999998,0.1790472500305431,1.217867,1.679357,0.057288000000000006,2.9679341999999997,0.01469941542035167,2.956813,2.992514,-0.000316000000000205,35.6869012,0.07471033345656627,35.589255,35.776357,0.18710199999999588,2.7482216,0.4264798280086621,2.289773,3.411384,-0.34617000000000075,4.4475049215052,0.5117005925999133,3.644484047638,4.965544609240999,0.168877329339999,11.655634,1.3132811981382728,9.897196,13.411857,1.068627000000001,64.4654226,7.466714780069367,54.716139,74.961845,-12.476820000000004,5.5581372300047835,0.6514400707456056,5.043409872324168,6.645011076666524,-1.5853097013611288
2020-12-02 17:31:22.016,7951.204447,132.520074,1.596607,2.959657,35.813166,21.813495,0.253661,0.070596,0.101423,0.068069,0.453458,0.101499,0.769187,0.19983,0.418476,0.58084,0.04058,0.038187,0.042402,0.036462,0.018448,0.356084,0.023689,0.014791,0.063138,0.024649,0.006704,0.007917,0.00841,0.008021,0.006543,0.029484,0.006694,0.006542,0.010472,0.007659,12.90388,10.116116,38.253338,25.434628,4.788453,3.687778,6.228675,6.94861,2.034664,1.970287,3.935498,4.667513,0,Normal,,0,13.999671000000003,4.725409083799001,22.430796056888138,0.5394567681322532,3.0170390000000005,0.3017039,0.24358421356549817,0.8073618324638765,0.27830845104292734,0.39983679004655814,0.2683463362519268,7,12.90388,63.687966,4.935567131746421,-0.08274999999999988,0.0028440000000000687,0.0368090000000052,0.534955000000001,-0.2401355254419988,1.4941246,0.17499586172335568,1.217867,1.679357,0.08274900000000018,2.9684397999999996,0.014272112587142548,2.956813,2.992514,-0.004106999999999861,35.731683399999994,0.06838736700071002,35.634764,35.813166,0.1784020000000055,2.7859786,0.4433592868772436,2.289773,3.411384,-0.3943449999999995,4.4332532822848,0.5004125324833925,3.644484047638,4.965544609240999,0.23869124228700134,11.9802258,1.3955052026546526,9.897196,13.411857,-0.5079770000000003,62.21064679999999,4.690863578595069,54.716139,67.641492,-3.9535259999999965,5.216248441020762,0.2825578310786574,4.935567131746421,5.528448562602984,-0.10784274057774734
2020-12-02 17:31:26.417,7916.534914,131.942249,1.768473,2.946388,35.883788,21.800703,0.254082,0.075121,0.112785,0.058926,0.560631,0.055312,0.876422,0.229443,0.785171,0.511081,0.031421,0.043273,0.035005,0.039325,0.021252,0.367226,0.022667,0.017353,0.068281,0.022835,0.006669,0.005311,0.005121,0.004091,0.005365,0.005096,0.004761,0.005024,0.005283,0.005522,13.328565,10.327572,40.850488,22.043721,5.095359,4.021757,7.049503,7.85124,2.014099,1.974266,3.897229,4.666382,0,Normal,,0,14.083085000000004,5.210607625523999,20.290831694914203,0.600217282991921,3.518974,0.3518974,0.30982059171189885,0.8804287605191139,0.2956565203359545,0.44389212931258415,0.2319172550593903,7,13.328565,62.894209000000004,4.718753219119988,0.17186599999999985,-0.013269000000000197,0.07062200000000018,0.5019349999999996,0.48519854172499866,1.5450476,0.21471264770804696,1.217867,1.768473,0.305539,2.9649646,0.017455704606233302,2.946388,2.992514,-0.023063000000000056,35.7814882,0.07079402621470035,35.705853,35.883788,0.17793500000000506,2.8074966000000003,0.48220977009315963,2.289773,3.518974,0.789361,4.5780312390872,0.612018962664939,3.644484047638,5.210607625523999,0.8664967962899999,11.963567399999999,1.3744819275399014,9.897196,13.328565,1.9899170000000002,61.2611902,3.6906179350634143,54.716139,63.687966,0.3715970000000084,5.151317110379926,0.35913216512398555,4.718753219119988,5.528448562602984,-0.7953620440048565
2020-12-02 17:31:30.818,7886.095355,131.434923,1.497944,2.966291,35.924093,21.798625,0.116216,0.058693,0.083008,0.036178,0.41453,0.097805,0.653105,0.258102,0.560288,0.32967,0.042486,0.041925,0.043398,0.039158,0.022321,0.310206,0.024953,0.016979,0.06473,0.02655,0.007582,0.009809,0.00742,0.009301,0.007493,0.025756,0.007243,0.008238,0.008382,0.008332,10.840518,8.295167,32.886032,20.116125,5.213608,4.040757,7.373333,8.327379,2.233446,2.237773,4.43222,5.276109,0,Normal,,0,14.125467999999998,4.443337805704,23.982267027338807,0.5049888901662042,2.6075950000000003,0.26075950000000003,0.22170142796325074,0.8502141933975587,0.5050337302953122,0.7142562125696978,0.3112996489295794,7,10.840518,53.002157,4.889264239956061,-0.270529,0.019903000000000226,0.04030499999999648,-0.9113789999999997,-0.7672698198199992,1.5520496,0.21191805618634738,1.217867,1.768473,0.2800769999999999,2.9643325999999997,0.017309252765503054,2.946388,2.992514,-0.026222999999999885,35.8251362,0.07927307641113371,35.728277,35.924093,0.19581600000000066,2.783093,0.4901586900081421,2.289773,3.518974,0.3178220000000005,4.597876634381199,0.604095027070382,3.644484047638,5.210607625523999,0.798853758066,11.863941399999998,1.4472293594571668,9.897196,13.328565,0.9433220000000002,59.35709920000001,5.073836682684737,53.002157,63.687966,-1.7139820000000014,5.02634690574617,0.306131138214416,4.718753219119988,5.528448562602984,-0.6391843226469227
2020-12-02 17:31:35.220,7843.316858,130.721948,1.431108,2.970399,36.011111,21.810565,0.257762,0.105271,0.174765,0.069841,0.647546,0.266162,0.843519,0.414397,0.698917,0.391,0.070203,0.047803,0.0446,0.034951,0.033233,0.515354,0.043101,0.02133,0.083808,0.022508,0.010582,0.008479,0.006801,0.007864,0.00802,0.041446,0.009292,0.007768,0.009838,0.007778,15.688616,12.262017,53.686995,27.90005,6.256879,4.366179,7.304107,8.196263,2.296038,2.282203,4.456852,5.37611,0,Normal,,0,14.200546,4.250961772092,25.1630981030083,0.48178982015547406,3.86918,0.386918,0.26471401708468545,0.684160512265352,0.4084038764441617,0.678009171250999,0.27095149789340556,7,15.688616,81.587045,5.20039785536213,-0.0668359999999999,0.0041080000000000005,0.08701800000000048,1.2615849999999997,-0.19237603361199973,1.5946978,0.13554663939286704,1.431108,1.768473,-0.24824899999999994,2.9599096000000005,0.009263317213616225,2.946388,2.970399,0.013586000000000098,35.881703,0.09265903878458402,35.776357,36.011111,0.23475400000000235,3.0989744000000004,0.5912565476172731,2.4820839999999995,3.86918,1.3870960000000006,4.719172179271999,0.38650765131272874,4.250961772092,5.210607625523999,-0.7145828371489991,13.0222254,1.7627982357379464,10.840518,15.688616,3.3390679999999993,64.7312804,10.382655435521006,53.002157,81.587045,19.10202000000001,4.960736764298,0.18133484295456817,4.718753219119988,5.20039785536213,0.14069648005673496
2020-12-02 17:31:39.621,7877.757971,131.295966,1.593425,2.961237,36.049298,21.834803,0.252103,0.060197,0.173841,0.047013,0.52863,0.240772,0.548678,0.316279,0.565754,0.235023,0.040435,0.03166,0.040511,0.027406,0.018614,0.313116,0.01954,0.012491,0.06579,0.022924,0.00601,0.004466,0.005601,0.00479,0.005853,0.005232,0.006205,0.006762,0.005457,0.006402,12.282524,8.692629,35.617414,21.719382,4.39639,3.265984,5.612215,6.13907,2.137949,2.054837,4.063622,4.835978,0,Normal,,0,14.214495,4.718509066725001,22.62378084942812,0.5380943842049792,2.96829,0.296829,0.19216605952838464,0.6473965129026633,0.23877938778991126,0.6895633927402688,0.1864833024597089,9,12.282524,57.33679599999999,4.66816071354715,0.16231700000000004,-0.009161999999999892,0.03818700000000064,-0.90089,0.4675472946330004,1.5775114,0.12732747538650058,1.431108,1.768473,-0.003182000000000018,2.9607944,0.009103500524527817,2.946388,2.970399,0.0015800000000001369,35.9362912,0.0954381164508208,35.813166,36.049298,0.2361319999999978,3.1962156,0.49688595580504796,2.6075950000000003,3.86918,-0.048749000000000375,4.6697650707688005,0.36216308885269927,4.250961772092,5.210607625523999,-0.006900017073999898,13.008820599999998,1.7694346069478848,10.840518,15.688616,-0.6213559999999987,63.7016346,10.903325403558558,53.002157,81.587045,-6.35117000000001,4.88242863194635,0.2101637661185525,4.66816071354715,5.20039785536213,-0.267406418199271
2020-12-02 17:31:44.025,7883.194484,131.386575,1.580694,2.959657,36.097073,21.818117,0.126117,0.067485,0.149089,0.061837,0.558766,0.342457,0.572254,0.387068,0.697248,0.074273,0.048721,0.039036,0.0334,0.026702,0.026554,0.368878,0.029918,0.024023,0.070015,0.016188,0.008358,0.008207,0.008,0.006543,0.00682,0.029726,0.007477,0.007984,0.007702,0.006795,12.142201,8.792694,36.069932,21.672227,4.933876,3.522593,6.272688,6.923935,2.034169,1.929327,3.999353,4.73745,0,Normal,,0,14.278956,4.6783120619580005,22.83621814215781,0.5340801315828152,3.036594,0.3036594,0.24103584890090055,0.7937704181095679,0.5350983610456956,1.1821483225893417,0.49031454918845196,9,12.142201,57.742159,4.755493588024115,-0.012731000000000048,-0.0015800000000001369,0.047775000000001455,0.06830399999999992,-0.040197004767000166,1.5743288,0.12692910052742004,1.431108,1.768473,-0.18777899999999992,2.9607944,0.009103500524527817,2.946388,2.970399,0.013269000000000197,35.993072600000005,0.08803986553418522,35.883788,36.097073,0.21328499999999906,3.2001266,0.4951971662628898,2.6075950000000003,3.86918,-0.48238000000000003,4.6603456664006,0.3609645345073174,4.250961772092,5.210607625523999,-0.5322955635659987,12.856484799999999,1.8129796837545404,10.840518,15.688616,-1.1863639999999993,62.5124732,11.224689949433582,53.002157,81.587045,-5.152050000000003,4.846413923201889,0.21417209396962236,4.66816071354715,5.20039785536213,0.0367403689041268
2020-12-02 17:31:48.417,7895.42725,131.590454,1.819396,2.94386,36.13608,21.840969,0.159108,0.090318,0.220018,0.068756,0.559787,0.285231,0.39275,0.264054,0.651864,0.153064,0.035607,0.042214,0.041232,0.029558,0.018228,0.317039,0.017617,0.014574,0.06034,0.021343,0.005833,0.006311,0.007407,0.006742,0.007918,0.006951,0.007001,0.007441,0.00744,0.00709,11.376723,8.062345,34.073142,20.236143,4.471537,3.345488,5.9816,6.518506,2.078054,2.039293,4.117649,4.886129,0,Normal,,0,14.295110999999999,5.35604710856,19.86158043658445,0.6180307487448452,2.8449500000000003,0.28449500000000005,0.19558587290951712,0.6874843948382822,0.5676521607964401,1.3828217311511677,0.43213414787439974,9,11.376723,54.309284999999996,4.773719549996954,0.23870199999999997,-0.01579700000000006,0.039006999999998015,-0.1916439999999997,0.6777350466019998,1.5845134,0.14687691954422227,1.431108,1.819396,0.32145200000000007,2.9602888,0.010117389396483564,2.94386,2.970399,-0.02243100000000009,36.043531,0.08182575037526013,35.924093,36.13608,0.2119870000000006,3.0653218,0.4781490395485456,2.6075950000000003,3.86918,0.23735499999999998,4.689433563007801,0.41778084117379344,4.250961772092,5.35604710856,0.9127093028560003,12.4661164,1.8942332991042339,10.840518,15.688616,0.5362050000000007,60.795488399999996,11.793865441937639,53.002157,81.587045,1.3071279999999987,4.857407189377282,0.20728102925996836,4.66816071354715,5.20039785536213,-0.1155446899591075
2020-12-02 17:31:52.822,7880.717437,131.345291,1.287887,2.979877,36.138817,21.821566,0.143875,0.082892,0.223448,0.063071,0.541927,0.352238,0.592067,0.435547,0.750158,0.319891,0.030504,0.03244,0.039584,0.026576,0.018778,0.420815,0.021539,0.014162,0.084818,0.025197,0.006788,0.007514,0.008021,0.006925,0.006044,0.033311,0.006395,0.006498,0.009214,0.006363,13.852248,10.350545,47.764472,27.476452,4.656923,3.35221,5.40098,5.797726,1.84754,1.766083,3.515833,4.206144,0,Normal,,0,14.317251000000002,3.8377448498990003,28.060549566848646,0.43219468454570437,3.5051140000000003,0.35051140000000003,0.22996712911254658,0.656090298668022,0.576139009556907,1.5530703735881841,0.43837358818418765,9,13.852248,75.24092399999999,5.431676071638336,-0.531509,0.03601700000000019,0.00273700000000332,0.660164,-1.518302258661,1.542502,0.19872058869805073,1.287887,1.819396,-0.14322100000000004,2.963006,0.013418285732539602,2.94386,2.979877,0.009478000000000097,36.0864758,0.055620410854935846,36.011111,36.138817,0.12770600000000343,3.2448256,0.42933125344982276,2.8449500000000003,3.86918,-0.3640659999999998,4.568314971846801,0.5678083527162562,3.8377448498990003,5.35604710856,-0.413216922193,13.068462400000001,1.71880527559096,11.376723,15.688616,-1.8363680000000002,65.24324179999999,12.30247019989875,54.309284999999996,81.587045,-6.346121000000011,4.965889555713737,0.3323362223698624,4.66816071354715,5.431676071638336,0.23127821627620548
